ticket_date,flight_date,remain_day,valid_price,ticket_year,ticket_month,ticket_day,ticket_weekday,flight_year,flight_month,flight_day,flight_weekday,remain_day_interval,lowest_price,ave_price,ave_valid_price,ave_price_monday
2017-12-14,2018-02-09,57,1240,2017,12,14,4,2018,2,9,5,6,1240,1240.0,725.8620689655172,719.3793103448276
2017-12-13,2018-02-09,58,1240,2017,12,13,3,2018,2,9,5,6,1240,1240.0,723.448275862069,716.264367816092
2017-12-12,2018-02-09,59,1240,2017,12,12,2,2018,2,9,5,6,1240,1240.0,723.448275862069,717.0689655172414
2017-12-11,2018-02-09,60,1240,2017,12,11,1,2018,2,9,5,6,1240,1240.0,717.5,717.5
2018-06-30,2018-08-24,55,1360,2018,6,30,6,2018,8,24,5,6,1360,1360.0,954.0,948.25
2018-06-29,2018-08-24,56,1360,2018,6,29,5,2018,8,24,5,6,1360,1360.0,946.8181818181819,940.2045454545455
2018-06-28,2018-08-24,57,1360,2018,6,28,4,2018,8,24,5,6,1360,1360.0,923.6363636363636,918.2954545454545
2018-06-27,2018-08-24,58,1360,2018,6,27,3,2018,8,24,5,6,1360,1360.0,930.8333333333334,925.9722222222223
2018-06-26,2018-08-24,59,1360,2018,6,26,2,2018,8,24,5,6,1360,1360.0,893.75,895.3472222222223
2018-06-25,2018-08-24,60,1360,2018,6,25,1,2018,8,24,5,6,1360,1360.0,884.6153846153846,886.1538461538462
2018-05-19,2018-05-20,1,940,2018,5,19,6,2018,5,20,7,1,940,744.6268656716417,944.8837209302326,846.6982232331125
2018-05-18,2018-05-20,2,940,2018,5,18,5,2018,5,20,7,1,940,741.6666666666665,935.0,850.656450491051
2018-05-17,2018-05-20,3,820,2018,5,17,4,2018,5,20,7,1,820,738.6153846153846,924.0540540540541,842.895847548273
2018-05-16,2018-05-20,4,820,2018,5,16,3,2018,5,20,7,1,820,737.34375,907.1052631578947,860.1417342138016
2018-05-16,2018-05-20,4,940,2018,5,16,3,2018,5,20,7,1,820,736.031746031746,907.1052631578947,860.1417342138016
2018-05-15,2018-05-20,5,820,2018,5,15,2,2018,5,20,7,1,820,732.741935483871,880.5405405405405,823.6639240965761
2018-05-15,2018-05-20,5,940,2018,5,15,2,2018,5,20,7,1,820,731.311475409836,880.5405405405405,823.6639240965761
2018-05-14,2018-05-20,6,820,2018,5,14,1,2018,5,20,7,1,820,727.8333333333335,906.9444444444445,846.8630230272504
2018-05-14,2018-05-20,6,940,2018,5,14,1,2018,5,20,7,1,820,726.271186440678,906.9444444444445,846.8630230272504
2018-05-13,2018-05-20,7,820,2018,5,13,7,2018,5,20,7,1,820,722.5862068965519,896.7647058823529,833.8824043120225
2018-05-12,2018-05-20,8,820,2018,5,12,6,2018,5,20,7,1,820,720.8771929824561,927.5757575757576,854.3632390099136
2018-05-11,2018-05-20,9,820,2018,5,11,5,2018,5,20,7,1,820,719.1071428571429,946.7647058823529,868.3783459199728
2018-05-10,2018-05-20,10,820,2018,5,10,4,2018,5,20,7,1,820,717.2727272727273,946.8571428571429,858.9880086687448
2018-05-09,2018-05-20,11,820,2018,5,9,3,2018,5,20,7,2,820,715.3703703703702,945.0,845.8040089853897
2018-05-08,2018-05-20,12,820,2018,5,8,2,2018,5,20,7,2,820,713.3962264150942,917.6470588235294,841.4061604316803
2018-05-07,2018-05-20,13,940,2018,5,7,1,2018,5,20,7,2,820,711.3461538461537,928.2352941176471,827.3733515545372
2018-05-06,2018-05-20,14,940,2018,5,6,7,2018,5,20,7,2,820,706.8627450980392,928.8235294117648,840.0455568636762
2018-05-05,2018-05-20,15,820,2018,5,5,6,2018,5,20,7,2,820,702.2,918.8235294117648,847.6160632105402
2018-05-04,2018-05-20,16,820,2018,5,4,5,2018,5,20,7,2,820,699.795918367347,939.6969696969697,846.8122593631687
2018-05-03,2018-05-20,17,820,2018,5,3,4,2018,5,20,7,2,820,697.2916666666665,924.6875,830.4723345091917
2018-05-02,2018-05-20,18,820,2018,5,2,3,2018,5,20,7,2,820,694.6808510638298,923.125,831.4382944963904
2018-05-01,2018-05-20,19,820,2018,5,1,2,2018,5,20,7,2,820,691.9565217391304,916.6666666666666,821.2895952866486
2018-04-30,2018-05-20,20,820,2018,4,30,1,2018,5,20,7,2,820,689.1111111111112,911.2121212121212,823.1217444987769
2018-04-29,2018-05-20,21,820,2018,4,29,7,2018,5,20,7,3,820,686.1363636363636,910.3125,829.198408925676
2018-04-28,2018-05-20,22,820,2018,4,28,6,2018,5,20,7,3,820,683.0232558139535,904.375,827.2268490917369
2018-04-27,2018-05-20,23,820,2018,4,27,5,2018,5,20,7,3,820,679.7619047619047,919.0909090909091,849.4175545783853
2018-04-26,2018-05-20,24,820,2018,4,26,4,2018,5,20,7,3,820,676.3414634146343,913.125,818.308597970107
2018-04-25,2018-05-20,25,820,2018,4,25,3,2018,5,20,7,3,820,672.75,903.4375,815.5407852581315
2018-04-24,2018-05-20,26,820,2018,4,24,2,2018,5,20,7,3,820,668.974358974359,892.8125,809.9243752019347
2018-04-23,2018-05-20,27,820,2018,4,23,1,2018,5,20,7,3,820,665.0,887.1875,813.3667768880858
2018-04-22,2018-05-20,28,820,2018,4,22,7,2018,5,20,7,3,820,660.8108108108107,879.375,814.7557488026238
2018-04-21,2018-05-20,29,820,2018,4,21,6,2018,5,20,7,3,820,656.3888888888888,830.2325581395348,789.7799132570083
2018-04-20,2018-05-20,30,820,2018,4,20,5,2018,5,20,7,3,820,651.7142857142858,868.1818181818181,817.7312889298613
2018-04-19,2018-05-20,31,820,2018,4,19,4,2018,5,20,7,4,820,646.7647058823529,850.625,799.0698143076878
2018-04-18,2018-05-20,32,760,2018,4,18,3,2018,5,20,7,4,760,641.5151515151515,860.5882352941177,809.2143788956787
2018-04-18,2018-05-20,32,810,2018,4,18,3,2018,5,20,7,4,760,637.8125,860.5882352941177,809.2143788956787
2018-04-18,2018-05-20,32,740,2018,4,18,3,2018,5,20,7,4,740,632.258064516129,860.5882352941177,809.2143788956787
2018-04-17,2018-05-20,33,740,2018,4,17,2,2018,5,20,7,4,740,628.6666666666666,850.3125,807.0263005014137
2018-04-16,2018-05-20,34,620,2018,4,16,1,2018,5,20,7,4,620,624.8275862068965,843.7142857142857,810.2286947179067
2018-04-15,2018-05-20,35,620,2018,4,15,7,2018,5,20,7,4,620,625.0,834.2424242424242,816.4934150429145
2018-04-14,2018-05-20,36,620,2018,4,14,6,2018,5,20,7,4,620,625.1851851851852,812.4242424242424,797.7174823898961
2018-04-13,2018-05-20,37,620,2018,4,13,5,2018,5,20,7,4,620,625.3846153846154,811.5625,797.7846967408389
2018-04-12,2018-05-20,38,620,2018,4,12,4,2018,5,20,7,4,620,625.6,791.1764705882352,775.5028743232707
2018-04-11,2018-05-20,39,620,2018,4,11,3,2018,5,20,7,4,620,625.8333333333334,815.2941176470588,803.6811066597512
2018-04-10,2018-05-20,40,620,2018,4,10,2,2018,5,20,7,4,620,626.0869565217391,806.1764705882352,793.3362781080813
2018-04-09,2018-05-20,41,620,2018,4,9,1,2018,5,20,7,5,620,626.3636363636364,798.7878787878788,809.1254869416925
2018-04-08,2018-05-20,42,620,2018,4,8,7,2018,5,20,7,5,620,626.6666666666666,811.4285714285714,836.0304487927895
2018-04-07,2018-05-20,43,620,2018,4,7,6,2018,5,20,7,5,620,627.0,772.7272727272727,786.9427402298217
2018-04-06,2018-05-20,44,620,2018,4,6,5,2018,5,20,7,5,620,627.3684210526316,780.0,793.3617756512492
2018-04-05,2018-05-20,45,620,2018,4,5,4,2018,5,20,7,5,620,627.7777777777778,772.1212121212121,785.7389686337057
2018-04-04,2018-05-20,46,620,2018,4,4,3,2018,5,20,7,5,620,628.2352941176471,787.8787878787879,795.0047286591404
2018-04-03,2018-05-20,47,620,2018,4,3,2,2018,5,20,7,5,620,628.75,795.1515151515151,801.290722349546
2018-04-02,2018-05-20,48,620,2018,4,2,1,2018,5,20,7,5,620,629.3333333333334,791.5151515151515,802.1831363081365
2018-04-01,2018-05-20,49,620,2018,4,1,7,2018,5,20,7,5,620,630.0,804.4117647058823,826.8436759319113
2018-03-31,2018-05-20,50,620,2018,3,31,6,2018,5,20,7,5,620,630.7692307692307,761.8181818181819,786.8330154693791
2018-03-30,2018-05-20,51,690,2018,3,30,5,2018,5,20,7,6,620,631.6666666666666,769.6969696969697,796.272374090556
2018-03-30,2018-05-20,51,620,2018,3,30,5,2018,5,20,7,6,620,626.3636363636364,769.6969696969697,796.272374090556
2018-03-29,2018-05-20,52,620,2018,3,29,4,2018,5,20,7,6,620,627.0,761.8181818181819,791.4605142332416
2018-03-28,2018-05-20,53,620,2018,3,28,3,2018,5,20,7,6,620,627.7777777777778,777.5757575757576,806.4169727578819
2018-03-27,2018-05-20,54,620,2018,3,27,2,2018,5,20,7,6,620,628.75,800.2941176470588,826.9827264239029
2018-03-26,2018-05-20,55,620,2018,3,26,1,2018,5,20,7,6,620,630.0,807.1428571428571,830.2018140589569
2018-03-25,2018-05-20,56,620,2018,3,25,7,2018,5,20,7,6,620,631.6666666666666,823.5294117647059,860.2797619047618
2018-03-24,2018-05-20,57,620,2018,3,24,6,2018,5,20,7,6,620,634.0,791.9444444444445,837.7083333333334
2018-03-23,2018-05-20,58,690,2018,3,23,5,2018,5,20,7,6,620,637.5,823.4285714285714,850.6142857142858
2018-03-23,2018-05-20,58,620,2018,3,23,5,2018,5,20,7,6,620,620.0,823.4285714285714,850.6142857142858
2018-03-22,2018-05-20,59,620,2018,3,22,4,2018,5,20,7,6,620,620.0,841.1764705882352,849.264705882353
2018-03-21,2018-05-20,60,620,2018,3,21,3,2018,5,20,7,6,620,620.0,874.4117647058823,871.9117647058823
2017-08-01,2017-08-02,1,1060,2017,8,1,2,2017,8,2,3,1,1060,1060.0,1048.9473684210527,846.9275432170169
2017-07-31,2017-08-02,2,1060,2017,7,31,1,2017,8,2,3,1,1060,1060.0,1074.2105263157894,850.4962515938971
2018-05-20,2018-05-21,1,820,2018,5,20,7,2018,5,21,1,1,820,615.0,944.8837209302326,846.6982232331125
2018-05-19,2018-05-21,2,690,2018,5,19,6,2018,5,21,1,1,690,611.7460317460317,935.0,850.656450491051
2018-05-19,2018-05-21,2,820,2018,5,19,6,2018,5,21,1,1,690,610.483870967742,935.0,850.656450491051
2018-05-18,2018-05-21,3,690,2018,5,18,5,2018,5,21,1,1,690,607.0491803278687,924.0540540540541,842.895847548273
2018-05-17,2018-05-21,4,690,2018,5,17,4,2018,5,21,1,1,690,605.6666666666666,907.1052631578947,860.1417342138016
2018-05-16,2018-05-21,5,690,2018,5,16,3,2018,5,21,1,1,690,604.2372881355933,880.5405405405405,823.6639240965761
2018-05-15,2018-05-21,6,690,2018,5,15,2,2018,5,21,1,1,690,602.7586206896551,906.9444444444445,846.8630230272504
2018-05-14,2018-05-21,7,690,2018,5,14,1,2018,5,21,1,1,690,601.2280701754386,896.7647058823529,833.8824043120225
2018-05-14,2018-05-21,7,820,2018,5,14,1,2018,5,21,1,1,690,599.6428571428571,896.7647058823529,833.8824043120225
2018-05-13,2018-05-21,8,820,2018,5,13,7,2018,5,21,1,1,690,595.6363636363636,927.5757575757576,854.3632390099136
2018-05-12,2018-05-21,9,820,2018,5,12,6,2018,5,21,1,1,690,591.4814814814815,946.7647058823529,868.3783459199728
2018-05-11,2018-05-21,10,820,2018,5,11,5,2018,5,21,1,1,690,587.1698113207548,946.8571428571429,858.9880086687448
2018-05-10,2018-05-21,11,820,2018,5,10,4,2018,5,21,1,2,690,582.6923076923077,945.0,845.8040089853897
2018-05-09,2018-05-21,12,690,2018,5,9,3,2018,5,21,1,2,690,578.0392156862745,917.6470588235294,841.4061604316803
2018-05-08,2018-05-21,13,690,2018,5,8,2,2018,5,21,1,2,690,575.8,928.2352941176471,827.3733515545372
2018-05-07,2018-05-21,14,690,2018,5,7,1,2018,5,21,1,2,690,573.469387755102,928.8235294117648,840.0455568636762
2018-05-06,2018-05-21,15,690,2018,5,6,7,2018,5,21,1,2,690,571.0416666666666,918.8235294117648,847.6160632105402
2018-05-05,2018-05-21,16,690,2018,5,5,6,2018,5,21,1,2,690,568.5106382978722,939.6969696969697,846.8122593631687
2018-05-04,2018-05-21,17,690,2018,5,4,5,2018,5,21,1,2,690,565.8695652173913,924.6875,830.4723345091917
2018-05-03,2018-05-21,18,690,2018,5,3,4,2018,5,21,1,2,690,563.1111111111112,923.125,831.4382944963904
2018-05-02,2018-05-21,19,690,2018,5,2,3,2018,5,21,1,2,690,560.2272727272727,916.6666666666666,821.2895952866486
2018-05-01,2018-05-21,20,690,2018,5,1,2,2018,5,21,1,2,690,557.2093023255812,911.2121212121212,823.1217444987769
2018-04-30,2018-05-21,21,690,2018,4,30,1,2018,5,21,1,3,690,554.047619047619,910.3125,829.198408925676
2018-04-29,2018-05-21,22,690,2018,4,29,7,2018,5,21,1,3,690,550.7317073170732,904.375,827.2268490917369
2018-04-28,2018-05-21,23,690,2018,4,28,6,2018,5,21,1,3,690,547.25,919.0909090909091,849.4175545783853
2018-04-27,2018-05-21,24,690,2018,4,27,5,2018,5,21,1,3,690,543.5897435897435,913.125,818.308597970107
2018-04-26,2018-05-21,25,690,2018,4,26,4,2018,5,21,1,3,690,539.7368421052631,903.4375,815.5407852581315
2018-04-25,2018-05-21,26,690,2018,4,25,3,2018,5,21,1,3,690,535.6756756756756,892.8125,809.9243752019347
2018-04-24,2018-05-21,27,690,2018,4,24,2,2018,5,21,1,3,690,531.3888888888888,887.1875,813.3667768880858
2018-04-23,2018-05-21,28,690,2018,4,23,1,2018,5,21,1,3,690,526.8571428571429,879.375,814.7557488026238
2018-04-22,2018-05-21,29,690,2018,4,22,7,2018,5,21,1,3,690,522.0588235294117,830.2325581395348,789.7799132570083
2018-04-21,2018-05-21,30,690,2018,4,21,6,2018,5,21,1,3,690,516.969696969697,868.1818181818181,817.7312889298613
2018-04-20,2018-05-21,31,690,2018,4,20,5,2018,5,21,1,4,690,511.5625,850.625,799.0698143076878
2018-04-19,2018-05-21,32,560,2018,4,19,4,2018,5,21,1,4,560,505.80645161290323,860.5882352941177,809.2143788956787
2018-04-18,2018-05-21,33,500,2018,4,18,3,2018,5,21,1,4,500,504.0,850.3125,807.0263005014137
2018-04-17,2018-05-21,34,500,2018,4,17,2,2018,5,21,1,4,500,504.13793103448273,843.7142857142857,810.2286947179067
2018-04-16,2018-05-21,35,500,2018,4,16,1,2018,5,21,1,4,500,504.28571428571433,834.2424242424242,816.4934150429145
2018-04-15,2018-05-21,36,500,2018,4,15,7,2018,5,21,1,4,500,504.4444444444445,812.4242424242424,797.7174823898961
2018-04-14,2018-05-21,37,500,2018,4,14,6,2018,5,21,1,4,500,504.6153846153846,811.5625,797.7846967408389
2018-04-13,2018-05-21,38,500,2018,4,13,5,2018,5,21,1,4,500,504.8,791.1764705882352,775.5028743232707
2018-04-12,2018-05-21,39,500,2018,4,12,4,2018,5,21,1,4,500,505.0,815.2941176470588,803.6811066597512
2018-04-11,2018-05-21,40,500,2018,4,11,3,2018,5,21,1,4,500,505.2173913043478,806.1764705882352,793.3362781080813
2018-04-10,2018-05-21,41,500,2018,4,10,2,2018,5,21,1,5,500,505.45454545454544,798.7878787878788,809.1254869416925
2018-04-09,2018-05-21,42,500,2018,4,9,1,2018,5,21,1,5,500,505.71428571428567,811.4285714285714,836.0304487927895
2018-04-08,2018-05-21,43,500,2018,4,8,7,2018,5,21,1,5,500,506.0,772.7272727272727,786.9427402298217
2018-04-07,2018-05-21,44,500,2018,4,7,6,2018,5,21,1,5,500,506.31578947368416,780.0,793.3617756512492
2018-04-06,2018-05-21,45,500,2018,4,6,5,2018,5,21,1,5,500,506.66666666666674,772.1212121212121,785.7389686337057
2018-04-05,2018-05-21,46,500,2018,4,5,4,2018,5,21,1,5,500,507.05882352941177,787.8787878787879,795.0047286591404
2018-04-04,2018-05-21,47,500,2018,4,4,3,2018,5,21,1,5,500,507.5,795.1515151515151,801.290722349546
2018-04-03,2018-05-21,48,500,2018,4,3,2,2018,5,21,1,5,500,508.0,791.5151515151515,802.1831363081365
2018-04-02,2018-05-21,49,500,2018,4,2,1,2018,5,21,1,5,500,508.57142857142856,804.4117647058823,826.8436759319113
2018-04-01,2018-05-21,50,500,2018,4,1,7,2018,5,21,1,5,500,509.23076923076917,761.8181818181819,786.8330154693791
2018-03-31,2018-05-21,51,500,2018,3,31,6,2018,5,21,1,6,500,510.0,769.6969696969697,796.272374090556
2018-03-30,2018-05-21,52,560,2018,3,30,5,2018,5,21,1,6,500,510.9090909090909,761.8181818181819,791.4605142332416
2018-03-30,2018-05-21,52,500,2018,3,30,5,2018,5,21,1,6,500,506.0,761.8181818181819,791.4605142332416
2018-03-29,2018-05-21,53,500,2018,3,29,4,2018,5,21,1,6,500,506.66666666666674,777.5757575757576,806.4169727578819
2018-03-28,2018-05-21,54,500,2018,3,28,3,2018,5,21,1,6,500,507.5,800.2941176470588,826.9827264239029
2018-03-27,2018-05-21,55,500,2018,3,27,2,2018,5,21,1,6,500,508.57142857142856,807.1428571428571,830.2018140589569
2018-03-26,2018-05-21,56,500,2018,3,26,1,2018,5,21,1,6,500,510.0,823.5294117647059,860.2797619047618
2018-03-25,2018-05-21,57,500,2018,3,25,7,2018,5,21,1,6,500,512.0,791.9444444444445,837.7083333333334
2018-03-24,2018-05-21,58,500,2018,3,24,6,2018,5,21,1,6,500,515.0,823.4285714285714,850.6142857142858
2018-03-23,2018-05-21,59,560,2018,3,23,5,2018,5,21,1,6,500,520.0,841.1764705882352,849.264705882353
2018-03-23,2018-05-21,59,500,2018,3,23,5,2018,5,21,1,6,500,500.0,841.1764705882352,849.264705882353
2018-03-22,2018-05-21,60,500,2018,3,22,4,2018,5,21,1,6,500,500.0,874.4117647058823,871.9117647058823
2018-02-17,2018-02-18,1,670,2018,2,17,6,2018,2,18,7,1,670,478.0,787.8378378378378,693.5637938681074
2018-02-17,2018-02-18,1,530,2018,2,17,6,2018,2,18,7,1,530,475.2173913043478,787.8378378378378,693.5637938681074
2018-02-16,2018-02-18,2,500,2018,2,16,5,2018,2,18,7,1,500,474.4117647058823,736.3157894736842,684.7531603276382
2018-02-16,2018-02-18,2,530,2018,2,16,5,2018,2,18,7,1,500,474.0298507462688,736.3157894736842,684.7531603276382
2018-02-15,2018-02-18,3,500,2018,2,15,4,2018,2,18,7,1,500,473.1818181818182,715.0,685.208585147251
2018-02-14,2018-02-18,4,500,2018,2,14,3,2018,2,18,7,1,500,472.76923076923083,741.5151515151515,691.5869190824217
2018-02-13,2018-02-18,5,530,2018,2,13,2,2018,2,18,7,1,500,472.34375,745.0,690.2313080429524
2018-02-13,2018-02-18,5,470,2018,2,13,2,2018,2,18,7,1,470,471.4285714285714,745.0,690.2313080429524
2018-02-12,2018-02-18,6,470,2018,2,12,1,2018,2,18,7,1,470,471.4516129032258,722.4137931034483,685.3551067116457
2018-02-11,2018-02-18,7,470,2018,2,11,7,2018,2,18,7,1,470,471.4754098360656,760.7407407407408,701.5256150953617
2018-02-10,2018-02-18,8,470,2018,2,10,6,2018,2,18,7,1,470,471.5,683.3333333333334,694.7420034861177
2018-02-09,2018-02-18,9,470,2018,2,9,5,2018,2,18,7,1,470,471.5254237288136,648.8888888888889,694.7255097652
2018-02-08,2018-02-18,10,470,2018,2,8,4,2018,2,18,7,1,470,471.55172413793116,669.2857142857143,686.9631772515089
2018-02-07,2018-02-18,11,470,2018,2,7,3,2018,2,18,7,2,470,471.5789473684209,675.7142857142857,698.157345079335
2018-02-06,2018-02-18,12,470,2018,2,6,2,2018,2,18,7,2,470,471.6071428571428,677.1428571428571,691.0821920444923
2018-02-05,2018-02-18,13,530,2018,2,5,1,2018,2,18,7,2,470,471.6363636363636,725.0,686.4338376453923
2018-02-05,2018-02-18,13,470,2018,2,5,1,2018,2,18,7,2,470,470.5555555555555,725.0,686.4338376453923
2018-02-04,2018-02-18,14,530,2018,2,4,7,2018,2,18,7,2,470,470.56603773584914,718.1481481481482,689.0997992571698
2018-02-03,2018-02-18,15,530,2018,2,3,6,2018,2,18,7,2,470,469.42307692307685,698.5714285714286,688.2819291668413
2018-02-02,2018-02-18,16,530,2018,2,2,5,2018,2,18,7,2,470,468.2352941176471,719.6153846153846,692.9771597081908
2018-02-01,2018-02-18,17,530,2018,2,1,4,2018,2,18,7,2,470,467.0,720.3703703703703,685.6931570288855
2018-01-31,2018-02-18,18,530,2018,1,31,3,2018,2,18,7,2,470,465.71428571428567,734.8,691.8149513837952
2018-01-30,2018-02-18,19,370,2018,1,30,2,2018,2,18,7,2,370,464.375,726.4,690.8112480060173
2018-01-29,2018-02-18,20,530,2018,1,29,1,2018,2,18,7,2,370,466.38297872340434,717.4074074074074,677.5388907901412
2018-01-28,2018-02-18,21,530,2018,1,28,7,2018,2,18,7,3,370,465.0,705.7142857142857,667.792832082703
2018-01-27,2018-02-18,22,530,2018,1,27,6,2018,2,18,7,3,370,463.5555555555555,721.5384615384615,682.9360562711767
2018-01-26,2018-02-18,23,560,2018,1,26,5,2018,2,18,7,3,370,462.04545454545456,704.074074074074,680.748643954682
2018-01-26,2018-02-18,23,370,2018,1,26,5,2018,2,18,7,3,370,459.7674418604651,704.074074074074,680.748643954682
2018-01-25,2018-02-18,24,560,2018,1,25,4,2018,2,18,7,3,370,461.90476190476187,708.5185185185185,669.0306460742123
2018-01-25,2018-02-18,24,370,2018,1,25,4,2018,2,18,7,3,370,459.5121951219512,708.5185185185185,669.0306460742123
2018-01-24,2018-02-18,25,370,2018,1,24,3,2018,2,18,7,3,370,461.75,706.7857142857143,672.5101663362942
2018-01-23,2018-02-18,26,560,2018,1,23,2,2018,2,18,7,3,370,464.1025641025641,714.4,684.0096480112268
2018-01-22,2018-02-18,27,560,2018,1,22,1,2018,2,18,7,3,370,461.5789473684209,709.6,683.1469825106977
2018-01-21,2018-02-18,28,370,2018,1,21,7,2018,2,18,7,3,370,458.91891891891885,704.6153846153846,684.6192723452787
2018-01-20,2018-02-18,29,370,2018,1,20,6,2018,2,18,7,3,370,461.38888888888886,708.5185185185185,667.5978094054074
2018-01-19,2018-02-18,30,370,2018,1,19,5,2018,2,18,7,3,370,464.0,722.8,680.3250531678947
2018-01-18,2018-02-18,31,560,2018,1,18,4,2018,2,18,7,4,370,466.7647058823529,720.4,678.960982404692
2018-01-17,2018-02-18,32,560,2018,1,17,3,2018,2,18,7,4,370,463.93939393939394,688.0,677.5790204604443
2018-01-16,2018-02-18,33,370,2018,1,16,2,2018,2,18,7,4,370,460.9375,678.0,677.1908432650035
2018-01-15,2018-02-18,34,560,2018,1,15,1,2018,2,18,7,4,370,463.8709677419355,680.4,677.1068833683516
2018-01-14,2018-02-18,35,560,2018,1,14,7,2018,2,18,7,4,370,460.66666666666674,689.6296296296297,689.6750361648191
2018-01-14,2018-02-18,35,370,2018,1,14,7,2018,2,18,7,4,370,457.2413793103448,689.6296296296297,689.6750361648191
2018-01-13,2018-02-18,36,370,2018,1,13,6,2018,2,18,7,4,370,460.3571428571428,685.1724137931035,690.0683562265015
2018-01-12,2018-02-18,37,370,2018,1,12,5,2018,2,18,7,4,370,463.7037037037037,696.4285714285714,699.8867121634978
2018-01-11,2018-02-18,38,560,2018,1,11,4,2018,2,18,7,4,370,467.3076923076923,698.5714285714286,699.9730543610979
2018-01-10,2018-02-18,39,560,2018,1,10,3,2018,2,18,7,4,370,463.6,693.9285714285714,699.9838797072495
2018-01-09,2018-02-18,40,560,2018,1,9,2,2018,2,18,7,4,370,459.58333333333326,689.6428571428571,700.212095332204
2018-01-08,2018-02-18,41,560,2018,1,8,1,2018,2,18,7,5,370,455.2173913043478,689.3103448275862,690.468712072535
2018-01-07,2018-02-18,42,560,2018,1,7,7,2018,2,18,7,5,370,450.45454545454544,689.3333333333334,691.0096832991569
2018-01-06,2018-02-18,43,560,2018,1,6,6,2018,2,18,7,5,370,445.2380952380952,696.2068965517242,696.0682021144814
2018-01-05,2018-02-18,44,560,2018,1,5,5,2018,2,18,7,5,370,439.5,703.2142857142857,700.7084684751093
2018-01-04,2018-02-18,45,560,2018,1,4,4,2018,2,18,7,5,370,433.15789473684214,710.0,700.4995408251021
2018-01-03,2018-02-18,46,560,2018,1,3,3,2018,2,18,7,5,370,426.11111111111114,690.0,695.3331079558259
2018-01-02,2018-02-18,47,370,2018,1,2,2,2018,2,18,7,5,370,418.2352941176471,672.6666666666666,686.4684873949581
2018-01-01,2018-02-18,48,370,2018,1,1,1,2018,2,18,7,5,370,421.25,672.0689655172414,691.798961096375
2017-12-31,2018-02-18,49,370,2017,12,31,7,2018,2,18,7,5,370,424.66666666666674,663.1034482758621,692.9987368952887
2017-12-30,2018-02-18,50,370,2017,12,30,6,2018,2,18,7,5,370,428.57142857142856,658.0,707.9420301920303
2017-12-29,2018-02-18,51,560,2017,12,29,5,2018,2,18,7,6,370,433.07692307692315,647.0967741935484,702.6364012331754
2017-12-29,2018-02-18,51,370,2017,12,29,5,2018,2,18,7,6,370,422.5,647.0967741935484,702.6364012331754
2017-12-28,2018-02-18,52,560,2017,12,28,4,2018,2,18,7,6,370,427.27272727272725,672.5806451612904,715.367220593027
2017-12-28,2018-02-18,52,370,2017,12,28,4,2018,2,18,7,6,370,414.0,672.5806451612904,715.367220593027
